,0
1877,42.318634
1878,23.726252
1879,20.032085
1880,33.64374
1881,30.71208
1882,26.859715
1883,22.275372
1884,33.623554
1885,31.882986
1886,32.363274
1887,45.302177
1888,31.896166
1889,24.467041
1890,24.109913
1891,24.467041
1892,33.17359
1893,45.77798
1894,24.015938
1895,22.726479
1896,24.061365
1897,36.92834
1898,32.949306
1899,24.467041
1900,36.495907
1901,31.91217
1902,37.522507
1903,29.10865
1904,26.859715
1905,24.015938
1906,31.31359
1907,58.860653
1908,25.466816
1909,20.691
1910,22.726479
1911,29.85221
1912,31.722713
1913,41.905334
1914,26.596985
1915,24.398197
1916,40.289238
1917,43.666393
1918,44.318733
1919,33.623554
1920,24.110481
1921,36.926655
1922,35.13503
1923,41.21406
1924,49.738667
1925,36.589878
1926,25.061138
1927,30.912964
1928,31.722713
1929,24.467041
1930,43.670883
1931,30.461857
1932,31.899538
1933,40.438904
1934,22.820942
1935,24.467041
1936,29.900082
1937,24.467041
1938,24.015938
1939,24.467041
1940,24.015938
1941,34.62333
1942,32.363274
1943,42.789143
1944,23.067646
1945,35.23987
1946,38.084454
1947,24.467041
1948,25.466816
1949,29.827179
1950,32.173817
1951,33.495895
1952,50.017914
1953,38.250156
1954,36.487514
1955,40.63224
1956,29.900082
1957,23.0053
1958,24.015938
1959,34.49567
1960,31.815544
1961,24.015938
1962,33.17359
1963,25.466816
1964,32.00614
1965,49.32353
1966,25.466816
1967,26.596985
1968,36.43449
1969,24.015938
1970,29.900082
1971,24.467041
1972,25.466816
1973,44.30677
1974,32.01167
1975,24.467041
1976,33.17245
1977,24.015938
1978,52.690876
1979,33.17245
1980,20.691
1981,36.885597
1982,24.467041
1983,49.933453
1984,29.900082
1985,33.495895
1986,24.015938
1987,34.681362
1988,52.116764
1989,24.518528
1990,34.119434
1991,21.554422
1992,24.015938
1993,40.438904
1994,24.015938
1995,25.466816
1996,25.466816
1997,35.21512
1998,24.467041
1999,33.64374
2000,34.287163
2001,24.467041
2002,24.015938
2003,26.859715
2004,18.423903
2005,21.581701
2006,56.304874
2007,24.015938
2008,24.467041
2009,31.91217
2010,24.015938
2011,20.290483
2012,36.43449
2013,24.467041
2014,25.820745
2015,20.032085
2016,24.015938
2017,38.44144
2018,24.467041
2019,24.467041
2020,42.380047
2021,33.36305
2022,20.691
2023,24.015938
2024,24.015938
2025,54.509773
2026,46.505924
2027,42.99389
2028,24.467041
2029,28.186617
2030,20.032085
2031,42.368343
2032,25.466816
2033,20.032085
2034,42.603333
2035,24.109913
2036,24.467041
2037,33.223858
2038,24.015938
2039,24.467041
2040,25.466816
2041,22.24062
2042,24.015938
2043,25.466816
2044,24.109913
2045,34.204212
2046,32.72047
2047,33.95678
2048,24.467041
2049,37.721916
2050,32.854385
2051,29.900082
2052,32.173817
2053,37.022312
2054,29.900082
2055,24.467041
2056,24.015938
2057,24.015938
2058,28.804583
2059,29.806849
2060,33.88628
2061,32.173817
2062,45.76961
2063,30.540947
2064,24.015938
2065,24.467041
2066,29.706516
2067,29.900082
2068,24.467041
2069,29.982143
2070,24.015938
2071,24.467041
2072,20.691
2073,39.780666
2074,24.110481
2075,33.82792
2076,32.34727
2077,49.859406
2078,24.015938
2079,34.62333
2080,24.467041
2081,36.926655
2082,24.467041
2083,26.12404
2084,36.59678
2085,42.389603
2086,30.461857
2087,28.137106
2088,27.177649
2089,24.467041
2090,33.237843
2091,44.14126
2092,30.66621
2093,20.032085
2094,34.094845
2095,37.13146
2096,44.769836
2097,38.75368
2098,36.711643
2099,33.623554
2100,24.467041
2101,33.36305
2102,34.287163
2103,33.623554
2104,36.346004
2105,24.015938
2106,53.481224
2107,37.94294
2108,23.796339
2109,39.344933
2110,36.885597
2111,33.17245
2112,24.015938
2113,25.240082
2114,24.467041
2115,24.015938
2116,33.623554
2117,44.318733
2118,24.015938
2119,25.466816
2120,36.14567
2121,24.015938
2122,34.867638
2123,24.467041
2124,37.59655
2125,41.912956
2126,20.032085
2127,47.240044
2128,35.59966
2129,24.015938
2130,24.015938
2131,42.389603
2132,24.467041
2133,24.467041
2134,44.251106
2135,59.26843
2136,24.467041
2137,33.17245
2138,55.4266
2139,24.467041
2140,36.43449
2141,33.495895
2142,46.24027
2143,32.173817
2144,33.62954
2145,33.17245
2146,24.015938
2147,38.683464
2148,33.88628
2149,35.581337
2150,28.881697
2151,29.900082
2152,22.659033
2153,41.85844
2154,34.60529
2155,36.400997
2156,25.466816
2157,24.015938
2158,22.659033
2159,37.956337
2160,37.364086
2161,44.769836
2162,38.81696
2163,37.47014
2164,33.623554
2165,25.466816
2166,20.691
2167,46.09414
2168,35.62583
2169,25.466816
2170,24.015938
2171,27.430819
2172,24.467041
2173,24.467041
2174,24.015938
2175,24.015938
2176,44.769836
2177,45.78916
2178,39.987797
2179,30.275326
2180,33.88628
2181,20.032085
2182,20.032085
2183,31.722713
2184,57.97653
2185,24.015938
2186,33.808098
2187,32.173817
2188,34.025997
2189,29.900082
2190,29.531502
2191,31.722713
2192,55.503834
2193,24.015938
2194,24.467041
2195,32.363274
2196,25.466816
2197,42.85821
2198,24.467041
2199,22.726479
2200,20.691
2201,25.466816
2202,36.495907
2203,25.466816
2204,33.623554
2205,37.826683
2206,29.900082
2207,33.64761
2208,39.761127
2209,20.691
2210,36.487514
2211,46.30795
2212,22.00553
2213,20.691
2214,29.900082
2215,24.061365
2216,24.015938
2217,31.912739
2218,30.912964
2219,24.467041
2220,29.783861
2221,48.625633
2222,24.467041
2223,31.953077
2224,43.47458
2225,24.467041
2226,23.110138
2227,36.885597
2228,25.50281
2229,24.467041
2230,24.015938
2231,24.015938
2232,31.953077
2233,25.466816
2234,24.467041
2235,31.91217
2236,34.154186
2237,29.712305
2238,26.12404
2239,24.015938
2240,29.900082
2241,30.274588
2242,45.77798
2243,25.466816
2244,29.900082
2245,24.467041
2246,24.015938
2247,29.900082
2248,42.02981
2249,44.311043
2250,30.197477
2251,22.74269
2252,34.62333
2253,24.467041
2254,24.015938
2255,34.287163
2256,44.769836
2257,44.769836
2258,31.722713
2259,55.241104
2260,32.34727
2261,30.288223
2262,28.951794
2263,24.015938
2264,22.00553
2265,34.62333
2266,29.900082
2267,33.495895
2268,29.900082
2269,29.824219
2270,29.900082
2271,22.00553
2272,45.753284
2273,30.912964
2274,57.23113
2275,36.926655
2276,24.110481
2277,24.015938
2278,25.466816
2279,62.77727
2280,24.015938
2281,30.15762
2282,39.232178
2283,39.025387
2284,38.283504
2285,38.232357
2286,24.015938
2287,25.466816
2288,20.290483
2289,22.275372
2290,25.466816
2291,21.528357
2292,24.467041
2293,30.69121
2294,29.900082
2295,44.769836
2296,22.275372
2297,22.659033
2298,24.467041
2299,24.467041
2300,34.242527
2301,32.524208
2302,26.859715
2303,26.596985
2304,24.015938
2305,42.85821
2306,27.353703
2307,37.956337
2308,31.431879
2309,39.798344
2310,26.107687
2311,51.29282
2312,25.50281
2313,50.75216
2314,37.88537
2315,36.94701
2316,24.015938
2317,36.589878
2318,39.412086
2319,37.59655
2320,24.015938
2321,32.876488
2322,34.681362
2323,42.85821
2324,20.61412
2325,22.659033
2326,26.859715
2327,20.032085
2328,42.389603
2329,24.015938
2330,36.270634
2331,20.290483
2332,29.900082
2333,46.66838
2334,61.527096
2335,43.62881
2336,45.19658
2337,43.596783
2338,34.476616
2339,39.798344
2340,36.59678
2341,24.015938
2342,33.36305
2343,22.659033
2344,29.246908
2345,20.691
2346,36.341602
2347,25.466816
2348,24.015938
2349,30.275326
2350,23.518753
2351,34.681362
2352,22.659033
2353,40.268764
2354,36.926655
2355,36.926655
2356,34.477215
2357,36.956566
2358,24.015938
2359,45.302177
2360,24.467041
2361,28.465939
2362,34.60529
2363,31.722713
2364,31.896166
2365,29.900082
2366,22.659033
2367,24.015938
2368,29.900082
2369,22.275372
2370,25.466816
2371,22.275372
2372,20.691
2373,22.041618
2374,24.467041
2375,22.00553
2376,24.015938
2377,24.716127
2378,30.774424
2379,31.912739
2380,37.59655
2381,24.015938
2382,25.119146
2383,22.632387
2384,24.015938
2385,44.769836
2386,35.855976
2387,29.900082
2388,25.466816
2389,36.79966
2390,25.466816
2391,24.109913
2392,24.015938
2393,23.067646
2394,24.015938
2395,27.177649
2396,24.015938
2397,24.467041
2398,36.43449
2399,25.466816
2400,39.086506
2401,28.837345
2402,27.177649
2403,22.00553
2404,31.91217
2405,25.466816
2406,27.353703
2407,24.467041
2408,34.62333
2409,44.318733
2410,34.068085
2411,29.706516
2412,36.59678
2413,31.722713
2414,24.467041
2415,24.015938
2416,40.125633
2417,37.59655
2418,20.032085
2419,36.270138
2420,22.275372
2421,31.50197
2422,31.91217
2423,24.467041
2424,39.449734
2425,24.015938
2426,37.59655
2427,36.59678
2428,42.723164
2429,24.467041
2430,40.717205
2431,26.859715
2432,25.466816
2433,36.59678
2434,29.900082
2435,36.885597
2436,45.753284
2437,24.015938
2438,34.73879
2439,48.49084
2440,33.17245
2441,26.596985
2442,25.466816
2443,35.74692
2444,29.900082
2445,29.900082
2446,25.09713
2447,49.933453
2448,39.2379
2449,24.015938
2450,33.623554
2451,24.467041
2452,36.14567
2453,39.069595
2454,28.431892
2455,25.466816
2456,25.466816
2457,29.84751
2458,42.44622
2459,32.947308
2460,32.173817
2461,24.467041
2462,37.956337
2463,35.1116
2464,46.039474
2465,47.09991
2466,40.289238
2467,37.956337
2468,20.032085
2469,29.900082
2470,33.623554
2471,23.110138
2472,31.722713
2473,29.900082
2474,27.177649
2475,25.466816
2476,22.659033
2477,24.467041
2478,33.68972
2479,34.287685
2480,31.2751
2481,22.659033
2482,37.421577
2483,29.900082
2484,24.110481
2485,24.467041
2486,29.900082
2487,32.173817
2488,20.691
2489,36.871666
2490,24.015938
2491,24.467041
2492,30.197477
2493,48.761024
2494,24.467041
2495,24.767138
2496,22.659033
2497,36.885597
2498,32.173817
2499,24.015938
2500,42.771477
2501,36.50546
2502,37.487133
2503,24.015938
2504,29.194584
2505,33.17245
2506,24.015938
2507,35.738564
2508,32.34727
2509,25.466816
2510,33.17245
2511,24.015938
2512,24.467041
2513,46.153454
2514,24.015938
2515,24.467041
2516,20.59074
2517,24.467041
2518,24.015938
2519,24.467041
2520,41.85844
2521,42.02981
2522,22.275372
2523,24.015938
2524,29.900082
2525,39.349236
2526,39.798344
2527,29.900082
2528,46.30795
2529,44.769836
2530,36.43449
2531,33.17245
2532,44.212227
2533,24.015938
2534,40.883522
2535,24.109913
2536,41.24922
2537,31.524433
2538,24.467041
2539,36.59678
2540,21.554422
2541,44.477673
2542,33.044792
2543,25.466816
2544,27.804808
2545,27.177649
2546,29.900082
2547,34.418633
2548,44.852787
2549,24.467041
2550,29.900082
2551,24.015938
2552,39.44136
2553,24.467041
2554,35.57143
2555,42.85821
2556,20.59074
2557,21.581701
2558,32.462772
2559,21.792734
2560,30.19835
2561,25.466816
2562,29.188595
2563,29.900082
2564,25.466816
2565,46.59486
2566,24.015938
2567,27.177649
2568,25.466816
2569,24.015938
2570,24.467041
2571,46.66838
2572,33.17245
2573,43.203053
2574,24.467041
2575,24.467041
2576,58.01467
2577,24.015938
2578,32.519276
2579,24.467041
2580,25.466816
2581,22.726479
2582,33.623554
2583,29.900082
2584,44.318733
2585,38.46991
2586,24.015938
2587,24.467041
2588,25.466816
2589,25.466816
2590,20.032085
2591,24.467041
2592,26.859715
2593,31.722713
2594,24.015938
2595,24.467041
2596,33.64761
2597,24.015938
2598,24.467041
2599,45.76961
2600,24.398197
2601,31.907036
2602,25.061138
2603,36.956566
2604,24.015938
2605,29.900082
2606,26.859715
2607,23.08367
2608,29.900082
2609,41.914356
2610,36.956566
2611,42.32875
2612,33.237843
2613,24.467041
2614,36.495907
2615,36.926655
2616,44.592365
2617,24.015938
2618,20.290483
2619,33.17245
2620,29.806849
2621,29.900082
2622,44.75813
2623,34.098713
2624,33.17245
2625,24.467041
2626,29.900082
2627,24.467041
2628,33.178432
2629,24.015938
2630,29.900082
2631,22.345459
2632,25.466816
2633,24.015938
2634,36.487514
2635,24.467041
2636,26.859715
2637,21.041847
2638,40.872707
2639,34.204212
2640,27.177649
2641,29.900082
2642,20.691
2643,24.015938
2644,24.467041
2645,33.64761
2646,25.466816
2647,24.015938
2648,24.015938
2649,45.303318
2650,29.900082
2651,45.76961
2652,20.032085
2653,25.723528
2654,29.494404
2655,39.921314
2656,29.900082
2657,36.43449
2658,38.83854
2659,24.467041
2660,16.973022
2661,25.466816
2662,28.543177
2663,24.015938
2664,25.466816
2665,44.413273
2666,34.094845
2667,24.015938
2668,30.461857
2669,24.015938
2670,29.806849
2671,35.37808
2672,23.437433
2673,42.380047
2674,33.36305
2675,25.466816
2676,34.204212
2677,24.467041
2678,25.466816
2679,35.41334
2680,57.06359
2681,34.476616
2682,32.173817
2683,37.88537
2684,24.015938
2685,34.60529
2686,24.015938
2687,32.34727
2688,24.015938
2689,23.110138
2690,44.118523
2691,27.177649
2692,25.466816
2693,30.982122
2694,45.78888
2695,33.044792
2696,44.318733
2697,33.17245
2698,36.252445
2699,24.813643
2700,24.015938
2701,24.015938
2702,23.434513
2703,44.318733
2704,54.49519
2705,24.467041
2706,40.44951
2707,36.50546
2708,24.467041
2709,20.032085
2710,25.466816
2711,36.956566
2712,24.467041
2713,24.467041
2714,24.467041
2715,31.923544
2716,36.885597
2717,24.015938
2718,38.379215
2719,25.437077
2720,26.859715
2721,30.246408
2722,34.999294
2723,24.467041
2724,31.896166
2725,22.659033
2726,25.466816
2727,24.467041
2728,37.930508
2729,33.60899
2730,31.18609
2731,46.24027
2732,33.17245
2733,31.524433
2734,34.098713
2735,29.900082
2736,26.859715
2737,29.188595
2738,29.900082
2739,25.466816
2740,24.467041
2741,24.467041
2742,25.466816
2743,24.467041
2744,32.675262
2745,24.015938
2746,44.318733
2747,24.467041
2748,24.015938
2749,29.900082
2750,25.466816
2751,20.032085
2752,31.78716
2753,40.733078
2754,38.726715
2755,41.24922
2756,22.041618
2757,24.015938
2758,25.466816
2759,37.88537
2760,24.398197
2761,34.62333
2762,56.69877
2763,32.876488
2764,39.278267
2765,37.11184
2766,24.015938
2767,45.76961
2768,31.837587
2769,33.876987
2770,20.032085
2771,32.529377
2772,25.466816
2773,45.84744
2774,33.518665
2775,28.543177
2776,29.824219
2777,24.015938
2778,47.651184
2779,20.290483
2780,37.59655
2781,20.032085
2782,29.900082
2783,26.859715
2784,24.467041
2785,46.938503
2786,24.015938
2787,34.49505
2788,47.291477
2789,26.596985
2790,24.015938
2791,27.438564
2792,24.467041
2793,24.467041
2794,24.467041
2795,26.571415
2796,24.467041
2797,29.777378
2798,29.900082
2799,24.015938
2800,36.94701
2801,39.33968
2802,28.804583
2803,24.467041
2804,30.912964
2805,22.659033
2806,24.467041
2807,39.12492
2808,25.722664
2809,36.495907
2810,24.467041
2811,30.912964
2812,37.956337
2813,58.335346
2814,29.900082
2815,24.015938
2816,33.17359
2817,33.64761
2818,39.798344
2819,27.177649
2820,29.194584
2821,29.900082
2822,32.876488
2823,31.91217
2824,25.466816
2825,34.62333
2826,24.015938
2827,24.015938
2828,29.84751
2829,31.722713
2830,41.960335
2831,31.722713
2832,41.914356
2833,29.194584
2834,30.461857
2835,30.461857
2836,45.60379
2837,25.466816
2838,30.382393
2839,36.926655
2840,36.487514
2841,29.900082
2842,29.900082
2843,36.09023
2844,29.900082
2845,24.015938
2846,32.288692
2847,31.459223
2848,24.467041
2849,29.900082
2850,36.43449
2851,20.290483
2852,41.318382
2853,24.015938
2854,45.018345
2855,25.466816
2856,25.466816
2857,25.466816
2858,24.467041
2859,24.015938
2860,47.291477
2861,26.596985
2862,36.59678
2863,24.467041
2864,42.389603
2865,29.982143
2866,33.95678
2867,24.015938
2868,43.809998
2869,25.466816
2870,29.900082
2871,26.859715
2872,53.950397
2873,24.467041
2874,33.623554
2875,25.466816
2876,38.960983
2877,27.177649
2878,24.467041
2879,24.015938
2880,32.814682
2881,24.109913
2882,50.001076
2883,26.859715
2884,25.466816
2885,33.623554
2886,29.900082
2887,31.912739
2888,20.032085
2889,42.02981
2890,25.466816
2891,44.318733
2892,24.015938
2893,37.59655
2894,35.46098
2895,24.110481
2896,53.41863
2897,36.50546
2898,40.411858
2899,24.467041
2900,32.675262
2901,32.26665
2902,30.912964
2903,31.722713
2904,29.900082
2905,25.466816
2906,24.467041
2907,24.467041
2908,25.46513
2909,37.624924
2910,24.467041
2911,29.54352
2912,41.43868
2913,20.691
2914,24.015938
2915,27.353703
2916,31.896166
2917,26.859715
2918,21.710741
2919,25.466816
2920,34.629314
2921,24.015938
2922,32.173817
2923,24.467041
2924,33.266987
2925,34.204212
2926,26.859715
2927,36.59678
2928,24.015938
2929,26.447905
2930,58.40142
2931,24.015938
2932,36.50546
2933,25.466816
2934,29.900082
2935,31.722713
2936,24.015938
2937,29.450653
2938,25.723528
2939,55.075012
2940,24.467041
2941,25.466816
2942,31.722713
2943,31.07333
2944,32.524208
2945,24.467041
2946,25.466816
2947,41.784336
2948,29.900082
2949,29.900082
2950,25.466816
2951,25.466816
2952,34.62333
2953,25.466816
2954,39.92808
2955,27.177649
2956,24.015938
2957,35.139
2958,29.900082
2959,34.788765
2960,29.85221
2961,28.543177
2962,24.015938
2963,24.467041
2964,25.291502
2965,22.659033
2966,33.17245
2967,29.900082
2968,40.268764
2969,39.44136
2970,22.345459
2971,24.110481
2972,36.720764
2973,33.64761
2974,21.710741
2975,34.62333
2976,21.731127
2977,36.529034
2978,24.467041
2979,37.156914
2980,31.837587
2981,37.52816
2982,30.15762
2983,24.015938
2984,26.859715
2985,29.900082
2986,22.041618
2987,25.466816
2988,29.188595
2989,33.314957
2990,24.109913
2991,19.301271
2992,23.518753
2993,35.000435
2994,31.837587
2995,47.146366
2996,37.63118
2997,24.015938
2998,40.756714
2999,24.467041
3000,31.07333
3001,30.365808
3002,26.596985
3003,32.577606
3004,35.09462
3005,24.467041
3006,24.015938
3007,24.015938
3008,23.08367
3009,36.759735
3010,24.467041
3011,39.5962
3012,37.946785
3013,25.119146
3014,24.015938
3015,32.34727
3016,25.466816
3017,34.204212
3018,25.466816
3019,28.543177
3020,29.900082
3021,30.540947
3022,23.449907
3023,31.604237
3024,29.446993
3025,24.467041
3026,31.91217
3027,36.885597
3028,24.467041
3029,29.900082
3030,26.859715
3031,46.333946
3032,39.667168
3033,30.061487
3034,32.34727
3035,35.09462
3036,24.467041
3037,24.015938
3038,39.060043
3039,29.900082
3040,24.015938
3041,38.989445
3042,26.859715
3043,24.015938
3044,23.110138
3045,52.748257
3046,24.015938
3047,53.12773
3048,24.467041
3049,42.99286
3050,33.17245
3051,24.015938
3052,26.859715
3053,28.229605
3054,43.737827
3055,36.27631
3056,36.14567
3057,45.76961
3058,24.467041
3059,24.110481
3060,32.173817
3061,32.876488
3062,26.596985
3063,32.173817
3064,36.94701
3065,26.859715
3066,25.50281
3067,24.467041
3068,26.38196
3069,38.258526
3070,26.859715
3071,26.12404
3072,29.900082
3073,23.110138
3074,30.465763
3075,55.241104
3076,24.467041
3077,35.060474
3078,36.885597
3079,44.02398
3080,29.93475
3081,53.40471
3082,24.015938
3083,34.493214
3084,20.203053
3085,39.987797
3086,25.466816
3087,32.173817
3088,73.56506
3089,20.691
3090,29.900082
3091,37.956337
3092,36.50546
3093,36.50546
3094,24.015938
3095,34.476616
3096,38.998627
3097,24.467041
3098,36.956566
3099,33.17245
3100,40.520477
3101,24.015938
3102,55.401276
3103,25.466816
3104,44.318733
3105,33.17359
3106,24.015938
3107,24.015938
3108,53.17928
3109,33.623554
3110,22.041618
3111,24.467041
3112,44.769836
3113,26.596985
3114,23.518753
3115,34.55431
3116,47.666412
3117,24.467041
3118,33.237843
3119,24.467041
3120,26.859715
3121,44.663334
3122,20.691
3123,32.391808
3124,22.659033
3125,24.467041
3126,37.956337
3127,33.623554
3128,24.015938
3129,24.015938
3130,31.981895
3131,24.015938
3132,39.349236
3133,32.288692
3134,24.015938
3135,36.50546
3136,44.027103
3137,20.290483
3138,38.428116
3139,46.54516
3140,30.15762
3141,44.769836
3142,24.015938
3143,31.912739
3144,29.900082
3145,30.845945
3146,28.229605
3147,29.049025
3148,40.772717
3149,32.363274
3150,25.466816
3151,24.467041
3152,24.467041
3153,24.015938
3154,25.466816
3155,24.467041
3156,24.467041
3157,25.466816
3158,34.700226
3159,24.467041
3160,30.110237
3161,35.798176
3162,35.102406
3163,35.080482
3164,40.53657
3165,42.02981
3166,43.89048
3167,25.466816
3168,36.346004
3169,36.50546
3170,42.994713
3171,24.467041
3172,36.010506
3173,25.466816
3174,22.041618
3175,37.13146
3176,29.900082
3177,25.466816
3178,20.691
3179,24.467041
3180,45.381096
3181,37.68992
3182,24.467041
3183,36.14567
3184,31.722713
3185,39.444195
3186,20.290483
3187,36.809315
3188,25.466816
3189,36.956566
3190,36.495907
3191,36.487514
3192,23.08367
3193,22.659033
3194,33.17245
3195,24.518528
3196,35.798176
3197,24.467041
3198,24.015938
3199,24.015938
3200,24.467041
3201,22.796566
3202,25.466816
3203,34.094845
3204,25.466816
3205,25.466816
3206,29.84751
3207,29.85221
3208,24.015938
3209,25.466816
3210,29.900082
3211,24.015938
3212,27.177649
3213,27.177649
3214,24.015938
3215,40.109604
3216,25.240082
3217,34.287163
3218,32.173817
3219,39.349236
3220,20.691
3221,39.389816
3222,29.420813
3223,24.015938
3224,26.596985
3225,55.4492
3226,25.466816
3227,25.466816
3228,34.476616
3229,36.58434
3230,36.346004
3231,23.08367
3232,34.287163
3233,24.015938
3234,24.015938
3235,34.24873
3236,45.865086
3237,42.722088
3238,60.19516
3239,24.015938
3240,24.467041
3241,24.467041
3242,29.900082
3243,30.912964
3244,24.883514
3245,51.546024
3246,31.554718
3247,45.65598
3248,24.015938
3249,32.173817
3250,29.900082
3251,24.015938
3252,34.154186
3253,31.722713
3254,24.015938
3255,43.760174
3256,34.242527
3257,24.015938
3258,34.287163
3259,29.900082
3260,40.141926
3261,41.094624
3262,24.110481
3263,33.314957
3264,45.95153
3265,27.177649
3266,20.691
3267,24.467041
3268,30.91731
3269,16.973022
3270,30.584902
3271,34.62333
3272,38.07679
3273,24.015938
3274,22.726479
3275,24.467041
3276,22.659033
3277,20.032085
3278,39.667168
3279,34.62333
3280,24.015938
3281,24.467041
3282,25.466816
3283,20.290483
3284,46.498863
3285,38.896187
3286,26.596985
3287,24.467041
3288,24.015938
3289,36.926655
3290,26.859715
3291,27.177649
3292,29.712305
3293,27.432285
3294,31.722713
3295,39.33968
3296,43.720867
3297,24.467041
3298,20.032085
3299,29.982143
3300,35.09462
3301,24.015938
3302,33.741585
3303,33.495895
3304,25.466816
3305,43.5827
3306,24.015938
3307,46.128166
3308,24.015938
3309,40.63102
3310,24.015938
3311,24.467041
3312,24.015938
3313,39.987797
3314,24.467041
3315,26.596985
3316,36.94701
3317,33.17245
3318,24.467041
3319,25.466816
3320,24.467041
3321,32.524208
3322,24.467041
3323,31.117317
3324,30.433249
3325,20.032085
3326,33.314957
3327,38.465206
3328,26.12404
3329,24.467041
3330,24.015938
3331,24.467041
3332,24.015938
3333,25.46513
3334,29.900082
3335,33.623554
3336,33.64374
3337,25.466816
3338,29.900082
3339,36.50546
3340,24.015938
3341,24.467041
3342,25.466816
3343,29.900082
3344,20.691
3345,30.366262
3346,33.623554
3347,29.900082
3348,24.467041
3349,30.912964
3350,22.24062
3351,24.467041
3352,42.542206
3353,32.876488
3354,31.91217
3355,47.291477
3356,34.094845
3357,23.726252
3358,34.62333
3359,23.752445
3360,42.418877
3361,24.015938
3362,36.529034
3363,32.00614
3364,42.8238
3365,34.287685
3366,20.691
3367,25.723528
3368,30.774916
3369,24.015938
3370,24.467041
3371,23.110138
3372,36.96567
3373,26.859715
3374,33.88628
3375,33.044792
3376,26.240417
3377,29.900082
3378,31.225529
3379,34.094845
3380,40.698135
3381,30.461857
3382,24.015938
3383,24.015938
3384,27.438564
3385,30.912964
3386,30.027657
3387,24.015938
3388,24.467041
3389,24.467041
3390,22.796566
3391,26.381575
3392,25.466816
3393,24.467041
3394,26.859715
3395,41.65419
3396,43.831142
3397,25.50281
3398,26.596985
3399,24.015938
3400,31.401821
3401,34.62333
3402,45.176907
3403,24.518528
3404,44.04837
3405,36.59678
3406,47.005978
3407,24.716127
3408,30.912964
3409,26.859715
3410,24.015938
3411,25.466816
3412,36.92834
3413,36.487514
3414,24.015938
3415,43.492195
3416,26.859715
3417,41.6462
3418,38.421352
3419,36.885597
3420,24.015938
3421,20.691
3422,24.015938
3423,33.17359
3424,25.061138
3425,40.58326
3426,31.912739
3427,30.465763
3428,24.467041
3429,24.467041
3430,37.946785
3431,27.177649
3432,29.900082
3433,34.62333
3434,36.59678
3435,29.900082
3436,29.900082
3437,24.467041
3438,32.173817
3439,24.109913
3440,26.859715
3441,32.224155
3442,29.747244
3443,38.619736
3444,24.467041
3445,24.015938
3446,24.015938
3447,20.691
3448,24.467041
3449,37.654335
3450,49.256584
3451,24.467041
3452,35.09462
3453,24.467041
3454,25.466816
3455,48.625633
3456,24.110481
3457,24.015938
3458,25.820745
3459,31.999054
3460,40.343628
3461,50.086067
3462,27.177649
3463,29.900082
3464,45.76961
3465,24.467041
3466,34.30376
3467,29.900082
3468,33.17359
3469,25.119146
3470,29.900082
3471,28.490606
3472,29.900082
3473,32.173817
3474,25.466816
3475,33.17359
3476,39.04653
3477,24.015938
3478,32.173817
3479,24.467041
3480,29.900082
3481,25.466816
3482,36.144203
3483,26.12404
3484,36.554016
3485,25.466816
3486,25.466816
3487,29.900082
3488,22.659033
3489,24.467041
3490,24.015938
3491,37.956337
3492,39.412086
3493,24.467041
3494,42.389603
3495,24.015938
3496,24.467041
3497,26.107687
3498,44.769836
3499,38.17302
3500,24.467041
3501,32.888615
3502,36.956566
3503,37.88537
3504,31.722713
3505,39.349236
3506,31.382166
3507,45.365612
3508,24.467041
3509,29.900082
3510,24.467041
3511,26.596985
3512,24.015938
3513,24.015938
3514,36.92947
3515,24.015938
3516,20.691
3517,38.567062
3518,24.015938
3519,24.015938
3520,36.956566
3521,33.17245
3522,35.000435
3523,24.467041
3524,35.92937
3525,24.467041
3526,22.00553
3527,50.001076
3528,24.015938
3529,22.659033
3530,33.623554
3531,40.232853
3532,22.796566
3533,22.275372
3534,33.347046
3535,27.790564
3536,33.738285
3537,34.879604
3538,23.110138
3539,24.015938
3540,25.466816
3541,24.467041
3542,24.467041
3543,20.691
3544,24.467041
3545,30.461857
3546,50.797764
3547,23.067646
3548,27.177649
3549,51.860943
3550,22.041618
3551,29.900082
3552,36.43449
3553,24.467041
3554,42.318634
3555,36.400997
3556,24.467041
3557,47.16225
3558,23.110138
3559,28.543177
3560,22.820942
3561,34.287163
3562,24.467041
3563,50.53167
3564,25.466816
3565,31.91217
3566,37.987988
3567,29.824219
3568,20.290483
3569,36.50546
3570,26.859715
3571,36.94701
3572,42.814247
3573,23.110138
3574,24.467041
3575,38.998627
3576,33.17245
3577,24.015938
3578,26.859715
3579,25.466816
3580,24.467041
3581,24.467041
3582,24.015938
3583,24.015938
3584,22.275372
3585,24.467041
3586,42.28949
3587,24.467041
3588,25.466816
3589,29.84751
3590,36.94701
3591,22.041618
3592,22.659033
3593,24.015938
3594,31.896166
3595,23.110138
3596,24.467041
3597,32.34727
3598,33.623554
3599,24.109913
3600,29.546614
3601,27.818514
3602,34.49505
3603,31.912739
3604,42.389603
3605,27.177649
3606,43.02619
3607,24.015938
3608,36.206493
3609,46.900585
3610,36.14567
3611,37.379444
3612,24.467041
3613,24.110481
3614,24.015938
3615,35.09462
3616,24.467041
3617,20.691
3618,24.467041
3619,23.067646
3620,24.015938
3621,27.738863
3622,25.466816
3623,32.491695
3624,34.62333
3625,40.61431
3626,25.943813
3627,24.015938
3628,40.24945
